###### Running part 1: SGD with batch size 32 ######
Epoch:  1 , loss =  0.5682076811790466 , accuracy =  0.8182500004768372
Epoch:  7 , loss =  0.03585037589073181 , accuracy =  0.9891833066940308
Epoch:  8 , loss =  0.038768041878938675 , accuracy =  0.9879166483879089
Epoch:  9 , loss =  0.038393642753362656 , accuracy =  0.9878666400909424
Epoch:  10 , loss =  0.04027900844812393 , accuracy =  0.9875166416168213
ADAM: run no. =  8 , batch size =  32  convergence time =  32.57170581817627
ADAM: run no. =  8 , batch size =  32 , test loss =  0.03990910202264786 , test accuracy =  0.9904999732971191
###### Running part 2: SGD with batch size  64  ######
Epoch:  1 , loss =  0.037364669144153595 , accuracy =  0.9873999953269958
Epoch:  2 , loss =  0.036363791674375534 , accuracy =  0.9875666499137878
Epoch:  3 , loss =  0.03715341165661812 , accuracy =  0.9872333407402039
Epoch:  4 , loss =  0.03620615229010582 , accuracy =  0.9883999824523926
Epoch:  5 , loss =  0.03472035005688667 , accuracy =  0.9890000224113464
Epoch:  6 , loss =  0.036689840257167816 , accuracy =  0.9879000186920166
Epoch:  7 , loss =  0.035248007625341415 , accuracy =  0.9886333346366882
Epoch:  8 , loss =  0.03469473123550415 , accuracy =  0.9881333112716675
Epoch:  9 , loss =  0.037953443825244904 , accuracy =  0.9872333407402039
Epoch:  10 , loss =  0.03510143607854843 , accuracy =  0.9886833429336548
Epoch:  11 , loss =  0.03619935363531113 , accuracy =  0.9879166483879089
SGD: run no. =  8 , batch size =  64  convergence time =  24.322463989257812
SGD: run no. =  8 , batch size =  64 , test loss =  0.028020357713103294 , test accuracy =  0.991100013256073
###### Running part 2: ADAGRAD with batch size  64  ######
Epoch:  1 , loss =  0.05785784125328064 , accuracy =  0.9818666577339172
Epoch:  2 , loss =  0.054549891501665115 , accuracy =  0.9822999835014343
Epoch:  3 , loss =  0.05596143379807472 , accuracy =  0.9821500182151794
Epoch:  4 , loss =  0.056625932455062866 , accuracy =  0.9817666411399841
Epoch:  5 , loss =  0.057223815470933914 , accuracy =  0.9813833236694336
ADAGRAD: run no. =  8 , batch size =  64  convergence time =  11.64096736907959
ADAGRAD: run no. =  8 , batch size =  64 , test loss =  0.037359315901994705 , test accuracy =  0.9879999756813049
###### Running part 2: ADAM with batch size  64  ######
Epoch:  1 , loss =  0.03610754758119583 , accuracy =  0.98826664686203
Epoch:  2 , loss =  0.03477560356259346 , accuracy =  0.989300012588501
Epoch:  3 , loss =  0.032908935099840164 , accuracy =  0.9895666837692261
Epoch:  4 , loss =  0.03515971451997757 , accuracy =  0.9889500141143799
Epoch:  5 , loss =  0.034785714000463486 , accuracy =  0.9893666505813599
Epoch:  6 , loss =  0.03370797261595726 , accuracy =  0.9893666505813599
ADAM: run no. =  8 , batch size =  64  convergence time =  13.930964469909668
ADAM: run no. =  8 , batch size =  64 , test loss =  0.037026263773441315 , test accuracy =  0.9902999997138977
###### Running part 2: SGD with batch size  96  ######
Epoch:  1 , loss =  0.036644019186496735 , accuracy =  0.9874500036239624
Epoch:  2 , loss =  0.034621674567461014 , accuracy =  0.988183319568634
Epoch:  3 , loss =  0.03478711470961571 , accuracy =  0.988183319568634
Epoch:  4 , loss =  0.035125333815813065 , accuracy =  0.9884166717529297
Epoch:  5 , loss =  0.03285625949501991 , accuracy =  0.9891666769981384
Epoch:  6 , loss =  0.035585884004831314 , accuracy =  0.988183319568634
Epoch:  7 , loss =  0.034597963094711304 , accuracy =  0.9889500141143799
Epoch:  8 , loss =  0.0328371487557888 , accuracy =  0.9891166687011719
Epoch:  9 , loss =  0.03301025554537773 , accuracy =  0.9890833497047424
Epoch:  10 , loss =  0.0358666330575943 , accuracy =  0.9878166913986206
Epoch:  11 , loss =  0.035141266882419586 , accuracy =  0.9886166453361511
SGD: run no. =  8 , batch size =  96  convergence time =  17.412534475326538
SGD: run no. =  8 , batch size =  96 , test loss =  0.02637043409049511 , test accuracy =  0.9919999837875366
###### Running part 2: ADAGRAD with batch size  96  ######
Epoch:  1 , loss =  0.05572512373328209 , accuracy =  0.9820666909217834
Epoch:  2 , loss =  0.05815291777253151 , accuracy =  0.9818833470344543
Epoch:  3 , loss =  0.05572903901338577 , accuracy =  0.9820166826248169
Epoch:  4 , loss =  0.054778870195150375 , accuracy =  0.9825000166893005
Epoch:  5 , loss =  0.05755157768726349 , accuracy =  0.9818166494369507
Epoch:  6 , loss =  0.054059188812971115 , accuracy =  0.9828500151634216
Epoch:  7 , loss =  0.05708523839712143 , accuracy =  0.9819999933242798
Epoch:  8 , loss =  0.05487608164548874 , accuracy =  0.9817500114440918
Epoch:  9 , loss =  0.05571700260043144 , accuracy =  0.9820333123207092
ADAGRAD: run no. =  8 , batch size =  96  convergence time =  14.659970045089722
ADAGRAD: run no. =  8 , batch size =  96 , test loss =  0.037459079176187515 , test accuracy =  0.988099992275238
###### Running part 2: ADAM with batch size  96  ######
Epoch:  1 , loss =  0.03121674433350563 , accuracy =  0.9906499981880188
Epoch:  2 , loss =  0.03221040964126587 , accuracy =  0.9900333285331726
Epoch:  3 , loss =  0.03214336186647415 , accuracy =  0.9898499846458435
Epoch:  4 , loss =  0.032978396862745285 , accuracy =  0.989300012588501
ADAM: run no. =  8 , batch size =  96  convergence time =  6.597888708114624
ADAM: run no. =  8 , batch size =  96 , test loss =  0.039377592504024506 , test accuracy =  0.9901999831199646
###### Running part 2: SGD with batch size  128  ######
Epoch:  1 , loss =  0.034455556422472 , accuracy =  0.9887166619300842
Epoch:  2 , loss =  0.03347599506378174 , accuracy =  0.9891666769981384
Epoch:  3 , loss =  0.03394697606563568 , accuracy =  0.9885833263397217
Epoch:  4 , loss =  0.03408755362033844 , accuracy =  0.9884499907493591
Epoch:  5 , loss =  0.03331412374973297 , accuracy =  0.9885833263397217
Epoch:  6 , loss =  0.033159106969833374 , accuracy =  0.9890000224113464
SGD: run no. =  8 , batch size =  128  convergence time =  7.6511640548706055
SGD: run no. =  8 , batch size =  128 , test loss =  0.02632410265505314 , test accuracy =  0.991599977016449
###### Running part 2: ADAGRAD with batch size  128  ######
Epoch:  1 , loss =  0.05395464599132538 , accuracy =  0.9823166728019714
Epoch:  2 , loss =  0.053725503385066986 , accuracy =  0.9824666380882263
Epoch:  3 , loss =  0.054230738431215286 , accuracy =  0.9824666380882263
Epoch:  4 , loss =  0.05402696877717972 , accuracy =  0.9824833273887634
Epoch:  5 , loss =  0.056078314781188965 , accuracy =  0.9814000129699707
ADAGRAD: run no. =  8 , batch size =  128  convergence time =  6.469832897186279
ADAGRAD: run no. =  8 , batch size =  128 , test loss =  0.036795858293771744 , test accuracy =  0.988099992275238
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.03276732563972473 , accuracy =  0.9900166392326355
Epoch:  2 , loss =  0.032029055058956146 , accuracy =  0.9900166392326355
Epoch:  3 , loss =  0.031669702380895615 , accuracy =  0.989633321762085
Epoch:  4 , loss =  0.031812362372875214 , accuracy =  0.9901333451271057
Epoch:  5 , loss =  0.029565265402197838 , accuracy =  0.9902833104133606
Epoch:  6 , loss =  0.030924705788493156 , accuracy =  0.9906499981880188
Epoch:  7 , loss =  0.029392395168542862 , accuracy =  0.9905499815940857
Epoch:  8 , loss =  0.032288890331983566 , accuracy =  0.9905999898910522
Epoch:  9 , loss =  0.03195203095674515 , accuracy =  0.989716649055481
Epoch:  10 , loss =  0.031201334670186043 , accuracy =  0.9897333383560181
ADAM: run no. =  8 , batch size =  128  convergence time =  13.202389240264893
ADAM: run no. =  8 , batch size =  128 , test loss =  0.03530389815568924 , test accuracy =  0.9907000064849854
###### RUN NUMBER  9  ######
###### Running part 2: SGD with batch size  32  ######
Epoch:  1 , loss =  0.03718336299061775 , accuracy =  0.9874666929244995
Epoch:  2 , loss =  0.037003111094236374 , accuracy =  0.9878666400909424
Epoch:  3 , loss =  0.03727569803595543 , accuracy =  0.987333357334137
Epoch:  4 , loss =  0.039305366575717926 , accuracy =  0.986466646194458
Epoch:  5 , loss =  0.0345582440495491 , accuracy =  0.9882500171661377
Epoch:  6 , loss =  0.03581176698207855 , accuracy =  0.988183319568634
Epoch:  7 , loss =  0.03849348798394203 , accuracy =  0.9874500036239624
Epoch:  8 , loss =  0.03554365783929825 , accuracy =  0.988016664981842
SGD: run no. =  9 , batch size =  32  convergence time =  24.711615324020386
SGD: run no. =  9 , batch size =  32 , test loss =  0.027606725692749023 , test accuracy =  0.9914000034332275
###### Running part 2: ADAGRAD with batch size  32  ######
Epoch:  1 , loss =  0.057315971702337265 , accuracy =  0.9816833138465881
Epoch:  2 , loss =  0.060757845640182495 , accuracy =  0.981333315372467
Epoch:  3 , loss =  0.05865702033042908 , accuracy =  0.9816666841506958
Epoch:  4 , loss =  0.05976030230522156 , accuracy =  0.9808499813079834
ADAGRAD: run no. =  9 , batch size =  32  convergence time =  12.968806505203247
ADAGRAD: run no. =  9 , batch size =  32 , test loss =  0.03726852312684059 , test accuracy =  0.9886000156402588
###### Running part 2: ADAM with batch size  32  ######
Epoch:  1 , loss =  0.03781949356198311 , accuracy =  0.9884166717529297
Epoch:  2 , loss =  0.0388965830206871 , accuracy =  0.9884166717529297
Epoch:  3 , loss =  0.03745598718523979 , accuracy =  0.9889500141143799
Epoch:  4 , loss =  0.03674803301692009 , accuracy =  0.9883999824523926
Epoch:  5 , loss =  0.038089435547590256 , accuracy =  0.9883833527565002
Epoch:  6 , loss =  0.0384235717356205 , accuracy =  0.9881333112716675
Epoch:  7 , loss =  0.04163167625665665 , accuracy =  0.9876999855041504
ADAM: run no. =  9 , batch size =  32  convergence time =  22.78697633743286
ADAM: run no. =  9 , batch size =  32 , test loss =  0.04434959590435028 , test accuracy =  0.9894999861717224
###### Running part 2: SGD with batch size  64  ######
Epoch:  1 , loss =  0.03650778904557228 , accuracy =  0.987766683101654
Epoch:  2 , loss =  0.03644151613116264 , accuracy =  0.9878833293914795
Epoch:  3 , loss =  0.034154199063777924 , accuracy =  0.9891833066940308
Epoch:  4 , loss =  0.03404327854514122 , accuracy =  0.9888333082199097
Epoch:  5 , loss =  0.03495956212282181 , accuracy =  0.9886333346366882
Epoch:  6 , loss =  0.03302033245563507 , accuracy =  0.9886000156402588
Epoch:  7 , loss =  0.03385075554251671 , accuracy =  0.9891999959945679
Epoch:  8 , loss =  0.03300725296139717 , accuracy =  0.9891999959945679
Epoch:  9 , loss =  0.03447472304105759 , accuracy =  0.9887333512306213
Epoch:  10 , loss =  0.03324044123291969 , accuracy =  0.9887166619300842
Epoch:  11 , loss =  0.03540363907814026 , accuracy =  0.9883166551589966
SGD: run no. =  9 , batch size =  64  convergence time =  24.32645034790039
SGD: run no. =  9 , batch size =  64 , test loss =  0.026501070708036423 , test accuracy =  0.9916999936103821
###### Running part 2: ADAGRAD with batch size  64  ######
Epoch:  1 , loss =  0.05539210885763168 , accuracy =  0.9821166396141052
Epoch:  2 , loss =  0.05830584838986397 , accuracy =  0.981083333492279
Epoch:  3 , loss =  0.0565401129424572 , accuracy =  0.9815499782562256
Epoch:  4 , loss =  0.05589551478624344 , accuracy =  0.9816499948501587
ADAGRAD: run no. =  9 , batch size =  64  convergence time =  9.072676420211792
ADAGRAD: run no. =  9 , batch size =  64 , test loss =  0.036515012383461 , test accuracy =  0.9884999990463257
###### Running part 2: ADAM with batch size  64  ######
Epoch:  1 , loss =  0.03431236743927002 , accuracy =  0.9890999794006348
Epoch:  2 , loss =  0.03140578791499138 , accuracy =  0.9899333119392395
Epoch:  3 , loss =  0.031828805804252625 , accuracy =  0.989466667175293
Epoch:  4 , loss =  0.034152042120695114 , accuracy =  0.9893166422843933
Epoch:  5 , loss =  0.0349675789475441 , accuracy =  0.9885166883468628
ADAM: run no. =  9 , batch size =  64  convergence time =  11.512472152709961
ADAM: run no. =  9 , batch size =  64 , test loss =  0.038159988820552826 , test accuracy =  0.9904999732971191
###### Running part 2: SGD with batch size  96  ######
Epoch:  1 , loss =  0.03436585143208504 , accuracy =  0.9884999990463257
Epoch:  2 , loss =  0.03452921286225319 , accuracy =  0.9891166687011719
Epoch:  3 , loss =  0.03292463719844818 , accuracy =  0.9887499809265137
Epoch:  4 , loss =  0.03437546640634537 , accuracy =  0.9885333180427551
Epoch:  5 , loss =  0.032803986221551895 , accuracy =  0.9890999794006348
Epoch:  6 , loss =  0.032759781926870346 , accuracy =  0.9887166619300842
Epoch:  7 , loss =  0.03274063393473625 , accuracy =  0.9891499876976013
SGD: run no. =  9 , batch size =  96  convergence time =  11.247736930847168
SGD: run no. =  9 , batch size =  96 , test loss =  0.02657410316169262 , test accuracy =  0.9923999905586243
###### Running part 2: ADAGRAD with batch size  96  ######
Epoch:  1 , loss =  0.055451083928346634 , accuracy =  0.9822666645050049
Epoch:  2 , loss =  0.05412527918815613 , accuracy =  0.9820500016212463
Epoch:  3 , loss =  0.05612660199403763 , accuracy =  0.9818999767303467
Epoch:  4 , loss =  0.05452600494027138 , accuracy =  0.9823333621025085
Epoch:  5 , loss =  0.05423237383365631 , accuracy =  0.9824833273887634
ADAGRAD: run no. =  9 , batch size =  96  convergence time =  8.119735479354858
ADAGRAD: run no. =  9 , batch size =  96 , test loss =  0.03717118874192238 , test accuracy =  0.9884999990463257
###### Running part 2: ADAM with batch size  96  ######
Epoch:  1 , loss =  0.031195566058158875 , accuracy =  0.9901333451271057
Epoch:  2 , loss =  0.03333364799618721 , accuracy =  0.989216685295105
Epoch:  3 , loss =  0.032976891845464706 , accuracy =  0.9900000095367432
Epoch:  4 , loss =  0.03087572567164898 , accuracy =  0.9897333383560181
Epoch:  5 , loss =  0.032989103347063065 , accuracy =  0.9897500276565552
Epoch:  6 , loss =  0.03376689925789833 , accuracy =  0.9892833232879639
Epoch:  7 , loss =  0.032308924943208694 , accuracy =  0.9897666573524475
ADAM: run no. =  9 , batch size =  96  convergence time =  11.627163171768188
ADAM: run no. =  9 , batch size =  96 , test loss =  0.037907250225543976 , test accuracy =  0.9905999898910522
###### Running part 2: SGD with batch size  128  ######
Epoch:  1 , loss =  0.03374175727367401 , accuracy =  0.9890333414077759
Epoch:  2 , loss =  0.032964807003736496 , accuracy =  0.9890999794006348
Epoch:  3 , loss =  0.0318557508289814 , accuracy =  0.9896500110626221
Epoch:  4 , loss =  0.03175148740410805 , accuracy =  0.989383339881897
Epoch:  5 , loss =  0.031707510352134705 , accuracy =  0.989549994468689
Epoch:  6 , loss =  0.03152044117450714 , accuracy =  0.9890666604042053
SGD: run no. =  9 , batch size =  128  convergence time =  7.764376401901245
SGD: run no. =  9 , batch size =  128 , test loss =  0.02681795321404934 , test accuracy =  0.991100013256073
###### Running part 2: ADAGRAD with batch size  128  ######
Epoch:  1 , loss =  0.05737539753317833 , accuracy =  0.9817666411399841
Epoch:  2 , loss =  0.054286934435367584 , accuracy =  0.982699990272522
Epoch:  3 , loss =  0.05534572899341583 , accuracy =  0.9824166893959045
Epoch:  4 , loss =  0.056803204119205475 , accuracy =  0.9822666645050049
Epoch:  5 , loss =  0.05397826433181763 , accuracy =  0.9828000068664551
Epoch:  6 , loss =  0.05571655556559563 , accuracy =  0.9821833372116089
Epoch:  7 , loss =  0.05341644585132599 , accuracy =  0.9823333621025085
Epoch:  8 , loss =  0.05608794093132019 , accuracy =  0.9817333221435547
Epoch:  9 , loss =  0.05650991573929787 , accuracy =  0.9817833304405212
Epoch:  10 , loss =  0.05289521440863609 , accuracy =  0.9827499985694885
ADAGRAD: run no. =  9 , batch size =  128  convergence time =  13.119914531707764
ADAGRAD: run no. =  9 , batch size =  128 , test loss =  0.037209123373031616 , test accuracy =  0.9879999756813049
###### Running part 2: ADAM with batch size  128  ######
Epoch:  1 , loss =  0.03003840148448944 , accuracy =  0.9902999997138977
Epoch:  2 , loss =  0.03241308405995369 , accuracy =  0.9900333285331726
Epoch:  3 , loss =  0.029530225321650505 , accuracy =  0.9902666807174683
Epoch:  4 , loss =  0.03235083445906639 , accuracy =  0.989799976348877
Epoch:  5 , loss =  0.03103477507829666 , accuracy =  0.9906499981880188
Epoch:  6 , loss =  0.030645867809653282 , accuracy =  0.9902499914169312
ADAM: run no. =  9 , batch size =  128  convergence time =  8.021744012832642
ADAM: run no. =  9 , batch size =  128 , test loss =  0.03744547441601753 , test accuracy =  0.9902999997138977
